2025-05-15 16:08:09.951 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2025-05-15 16:08:09.951 [http-nio-8080-exec-5] INFO  com.example.student.controller.MajorController - 开始查询所有专业信息
2025-05-15 16:08:09.956 [http-nio-8080-exec-3] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：5
2025-05-15 16:08:09.956 [http-nio-8080-exec-5] INFO  com.example.student.controller.MajorController - 查询到12个专业信息
2025-05-15 16:08:12.721 [http-nio-8080-exec-4] INFO  c.example.student.controller.DepartmentController - 获取所有院系
2025-05-15 16:08:12.725 [http-nio-8080-exec-4] INFO  c.example.student.controller.DepartmentController - 获取所有院系成功，数量：5
2025-05-15 16:08:20.114 [http-nio-8080-exec-7] INFO  com.example.student.controller.CourseController - 获取课程详情, id: 1
2025-05-15 16:08:27.474 [http-nio-8080-exec-1] INFO  com.example.student.controller.CourseController - 获取课程详情, id: 1
2025-05-15 16:08:53.400 [http-nio-8080-exec-8] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getStatistics 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:08:53.433 [http-nio-8080-exec-7] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getTodoList 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:08:53.459 [http-nio-8080-exec-9] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getNoticeList 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:08:53.495 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getStudentPersonalStats 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:08:53.495 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 获取学生个人学习统计数据
2025-05-15 16:08:53.538 [http-nio-8080-exec-6] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getStudentGradeDistribution 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:08:53.538 [http-nio-8080-exec-6] INFO  c.example.student.controller.DashboardController - 获取学生成绩分布数据
2025-05-15 16:18:31.000 [http-nio-8080-exec-4] INFO  com.example.student.controller.StudentController - 获取学生可选课程列表，学生ID: 13, 页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:26:54.963 [http-nio-8080-exec-1] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:26:54.963 [http-nio-8080-exec-2] INFO  com.example.student.controller.StudentController - 获取学生可选课程列表，学生ID: 13, 页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:27:06.113 [http-nio-8080-exec-8] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:27:06.128 [http-nio-8080-exec-10] INFO  com.example.student.controller.StudentController - 获取学生可选课程列表，学生ID: 13, 页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:31:06.347 [http-nio-8080-exec-3] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:31:06.361 [http-nio-8080-exec-9] INFO  com.example.student.controller.StudentController - 获取学生可选课程列表，学生ID: 13, 页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:31:31.695 [http-nio-8080-exec-1] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:32:18.157 [http-nio-8080-exec-6] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:32:32.648 [http-nio-8080-exec-10] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:34:44.482 [http-nio-8080-exec-2] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:34:44.492 [http-nio-8080-exec-4] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 16:34:44.492 [http-nio-8080-exec-3] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:35:10.810 [http-nio-8080-exec-6] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:35:29.499 [http-nio-8080-exec-7] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:35:29.509 [http-nio-8080-exec-8] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:35:29.509 [http-nio-8080-exec-5] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 16:41:02.853 [http-nio-8080-exec-10] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:41:02.864 [http-nio-8080-exec-1] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:41:02.864 [http-nio-8080-exec-2] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 16:42:16.123 [http-nio-8080-exec-4] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:42:20.375 [http-nio-8080-exec-9] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:42:20.384 [http-nio-8080-exec-7] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 16:42:20.385 [http-nio-8080-exec-6] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:58:26.442 [http-nio-8080-exec-1] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:58:26.442 [http-nio-8080-exec-3] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 16:58:26.442 [http-nio-8080-exec-2] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 16:58:47.098 [http-nio-8080-exec-9] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getStatistics 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:58:47.137 [http-nio-8080-exec-10] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getTodoList 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:58:47.169 [http-nio-8080-exec-1] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getNoticeList 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:58:47.203 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getStudentPersonalStats 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:58:47.203 [http-nio-8080-exec-3] INFO  c.example.student.controller.DashboardController - 获取学生个人学习统计数据
2025-05-15 16:58:47.246 [http-nio-8080-exec-2] INFO  c.example.student.controller.DashboardController - 用户 student001 访问 getStudentGradeDistribution 方法，拥有权限: [course:my-courses:list, course:selection:list, attendance:record:list, grade:query, system:notice:list, system:todo:list, system:user:profile, course:my-courses:detail, course:selection:available, course:selection:selected, course:selection:select, course:selection:withdraw, grade:my:list, grade:my:stats, grade:my:print, dashboard:basic, system:user:profile:query, system:user:profile:edit, system:user:profile:avatar, student]
2025-05-15 16:58:47.246 [http-nio-8080-exec-2] INFO  c.example.student.controller.DashboardController - 获取学生成绩分布数据
2025-05-15 16:59:00.727 [http-nio-8080-exec-7] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 16:59:00.734 [http-nio-8080-exec-6] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 16:59:00.735 [http-nio-8080-exec-5] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:00:34.564 [http-nio-8080-exec-4] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 17:00:34.575 [http-nio-8080-exec-9] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 17:00:34.575 [http-nio-8080-exec-8] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:00:49.108 [http-nio-8080-exec-10] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 17:00:49.118 [http-nio-8080-exec-1] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 17:00:49.118 [http-nio-8080-exec-3] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:16.269 [http-nio-8080-exec-2] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 17:01:16.279 [http-nio-8080-exec-5] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 17:01:16.279 [http-nio-8080-exec-7] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:23.903 [http-nio-8080-exec-6] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:24.852 [http-nio-8080-exec-4] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:26.543 [http-nio-8080-exec-8] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: 1
2025-05-15 17:01:28.837 [http-nio-8080-exec-9] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: 3
2025-05-15 17:01:29.900 [http-nio-8080-exec-10] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:32.948 [http-nio-8080-exec-3] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 2, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:32.981 [http-nio-8080-exec-1] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:01:51.547 [http-nio-8080-exec-2] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 17:01:51.561 [http-nio-8080-exec-5] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 17:01:51.564 [http-nio-8080-exec-7] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
2025-05-15 17:02:03.765 [http-nio-8080-exec-4] INFO  com.example.student.controller.StudentController - 获取选课设置
2025-05-15 17:02:03.773 [http-nio-8080-exec-9] INFO  com.example.student.controller.StudentController - 获取当前学生已选课程列表，页码: 1, 每页大小: 10
2025-05-15 17:02:03.773 [http-nio-8080-exec-8] INFO  com.example.student.controller.StudentController - 获取当前学生可选课程列表，页码: 1, 每页大小: 10, 课程名称: null, 课程类型: null, 学分范围: null
